ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,GPS NMEA,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.2969,12.9766,14.1258,-1.2781,9.0271,3.6122,9.8589,28.9344,15.5597,-2.4606,0.2871,1.5125,2,16.19,-34.31,-11.75,111.29,-63.35,115.23,5,46.275,48.16345,11.558114,629.83,NaN,4.27,19,0,16 / 21,"$GNGSA,A,3,5,7,8,9,13,15,21,28,30,210,214,65,72,74,75,76,,,,,1.146,0.696,0.911*23::$GPGSV,6,3,22,28,45,139,22,30,69,61,35*41::$GPGSA,A,3,5,7,8,9,13,15,21,28,30,,,,,,,,,,,,1.146,0.696,0.911*3F::$BDGSV,6,6,22,205,17,125,,207,8,39,,210,32,51,27,214,33,155,32*5C::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.146,0.696,0.911*2C::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.146,0.696,0.911*2A::$GPRMC,164815.00,A,4809.8156,N,01133.4626,E,2.242,254.346,121118,,E,A*13::$GPGGA,164816.00,4809.8153,N,01133.4617,E,1,16,0.696,592.056,M,,M,0,*43::$GLGSV,6,5,22,75,86,84,34,76,42,215,20,82,6,324,17,83,8,11,*6E::$BDGSA,A,3,210,214,,,,,,,,,,,,,,,,,,,1.146,0.696,0.911*25",40014,2018-11-12 17:48:13:970
4.4341,23.2908,13.9055,-2.5071,8.9134,3.2302,6.724,11.2097,12.6859,-5.4856,-0.1381,0.8748,2,20.25,-33.87,3.81,123.75,-52.02,134.72,5,53.739,48.16345,11.558114,629.83,NaN,4.27,19,0,16 / 21,"$GNGSA,A,3,5,7,8,9,13,15,21,28,30,210,214,65,72,74,75,76,,,,,1.146,0.696,0.911*23::$GPGSV,6,3,22,28,45,139,23,30,69,61,35*40::$GPGSA,A,3,5,7,8,9,13,15,21,28,30,,,,,,,,,,,,1.146,0.696,0.911*3F::$BDGSV,6,6,22,205,17,125,,207,8,39,,210,32,51,26,214,33,155,32*5D::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.146,0.696,0.911*2C::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.146,0.696,0.911*2A::$GPRMC,164816.00,A,4809.8153,N,01133.4617,E,1.997,282.180,121118,,E,A*14::$GPGGA,164816.00,4809.8153,N,01133.4617,E,1,16,0.696,592.056,M,,M,0,*43::$GLGSV,6,5,22,75,86,84,34,76,42,215,23,82,6,324,17,83,8,11,*6D::$BDGSA,A,3,210,214,,,,,,,,,,,,,,,,,,,1.146,0.696,0.911*25",40514,2018-11-12 17:48:14:470
0.2969,9.8928,1.9537,-2.008,9.5598,0.8643,1.7335,-1.4987,-0.8741,0.6597,0.2602,-0.0611,4,22.19,-32.75,-2.44,290.65,-71.35,44.42,5,39.684,48.16345,11.558114,629.83,NaN,4.27,19,0,16 / 21,"$GNGSA,A,3,5,7,8,9,13,15,21,28,30,210,214,65,72,74,75,76,,,,,1.146,0.696,0.911*23::$GPGSV,6,3,22,28,45,139,23,30,69,61,35*40::$GPGSA,A,3,5,7,8,9,13,15,21,28,30,,,,,,,,,,,,1.146,0.696,0.911*3F::$BDGSV,6,6,22,205,17,125,,207,8,39,,210,32,51,26,214,33,155,32*5D::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.146,0.696,0.911*2C::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.146,0.696,0.911*2A::$GPRMC,164816.00,A,4809.8153,N,01133.4617,E,1.997,282.180,121118,,E,A*14::$GPGGA,164816.00,4809.8153,N,01133.4617,E,1,16,0.696,592.056,M,,M,0,*43::$GLGSV,6,5,22,75,86,84,34,76,42,215,23,82,6,324,17,83,8,11,*6D::$BDGSA,A,3,210,214,,,,,,,,,,,,,,,,,,,1.146,0.696,0.911*25",41014,2018-11-12 17:48:14:970
-0.6895,8.7532,0.9673,-1.032,9.2787,3.0015,0.9339,-0.8842,-1.1481,0.0513,-0.182,0.0782,5,20.75,-34.12,-5.69,278.91,-70.86,25.69,5,40.275,48.16345,11.558114,629.83,NaN,4.27,19,0,16 / 21,"$GNGSA,A,3,5,7,8,9,13,15,21,28,30,210,214,65,72,74,75,76,,,,,1.146,0.696,0.911*23::$GPGSV,6,3,22,28,45,139,27,30,69,61,36*47::$GPGSA,A,3,5,7,8,9,13,15,21,28,30,,,,,,,,,,,,1.146,0.696,0.911*3F::$BDGSV,6,6,22,205,17,125,,207,8,39,,210,32,51,27,214,33,155,26*59::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.146,0.696,0.911*2C::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.146,0.696,0.911*2A::$GPRMC,164817.00,A,4809.8154,N,01133.4607,E,1.916,298.193,121118,,E,A*13::$GPGGA,164817.00,4809.8154,N,01133.4607,E,1,16,0.696,591.380,M,,M,0,*4F::$GLGSV,6,5,22,75,86,84,33,76,42,215,24,82,6,324,17,83,8,11,*6D::$BDGSA,A,3,210,214,,,,,,,,,,,,,,,,,,,1.146,0.696,0.911*25",41514,2018-11-12 17:48:15:470
-0.8523,7.1922,2.8347,-0.744,9.176,3.3788,0.0772,-1.8603,0.1123,-0.0904,0.0122,-0.336,5,19.63,-32.94,-7,270.76,-71.27,13.39,5,47.728,48.16345,11.558114,629.83,NaN,4.27,19,0,16 / 21,"$GNGSA,A,3,5,7,8,9,13,15,21,28,30,210,214,65,72,74,75,76,,,,,1.146,0.696,0.911*23::$GPGSV,6,3,22,28,45,139,27,30,69,61,36*47::$GPGSA,A,3,5,7,8,9,13,15,21,28,30,,,,,,,,,,,,1.146,0.696,0.911*3F::$BDGSV,6,6,22,205,17,125,,207,8,39,,210,32,51,27,214,33,155,26*59::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.146,0.696,0.911*2C::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.146,0.696,0.911*2A::$GPRMC,164817.00,A,4809.8154,N,01133.4607,E,1.916,298.193,121118,,E,A*13::$GPGGA,164817.00,4809.8154,N,01133.4607,E,1,16,0.696,591.380,M,,M,0,*4F::$GLGSV,6,5,22,75,86,84,33,76,42,215,24,82,6,324,17,83,8,11,*6D::$BDGSA,A,3,210,214,,,,,,,,,,,,,,,,,,,1.146,0.696,0.911*25",42014,2018-11-12 17:48:15:970
-0.5171,9.6822,6.5984,-0.9554,9.0307,3.7018,-1.6531,1.3054,3.3687,0.0452,0.0257,0.2651,5,19.19,-32.87,-7.12,262.3,-67.05,14.47,5,48.286,48.16345,11.558114,629.83,NaN,4.27,19,0,16 / 21,"$GNGSA,A,3,5,7,8,9,13,15,21,28,30,210,214,65,72,74,75,76,,,,,1.146,0.696,0.911*23::$GPGSV,6,3,22,28,45,139,25,30,69,61,37*44::$GPGSA,A,3,5,7,8,9,13,15,21,28,30,,,,,,,,,,,,1.146,0.696,0.911*3F::$BDGSV,6,6,22,205,17,125,,207,8,39,,210,32,51,24,214,33,155,22*5E::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.146,0.696,0.911*2C::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.146,0.696,0.911*2A::$GPRMC,164818.00,A,4809.8155,N,01133.4598,E,0.000,298.193,121118,,E,A*17::$GPGGA,164818.00,4809.8155,N,01133.4598,E,1,16,0.696,590.474,M,,M,0,*49::$GLGSV,6,5,22,75,86,84,37,76,42,215,19,82,6,324,18,83,8,11,*68::$BDGSA,A,3,210,214,,,,,,,,,,,,,,,,,,,1.146,0.696,0.911*25",42514,2018-11-12 17:48:16:470
2.1644,10.9176,5.5354,-0.4329,8.9118,4.0696,0.4819,3.8073,0.9219,0.0452,-0.5266,0.0037,5,18.88,-32.37,-10.37,262.05,-65.33,6.07,5,43.324,48.16345,11.558114,629.83,NaN,4.27,19,0,16 / 21,"$GNGSA,A,3,5,7,8,9,13,15,21,28,30,210,214,65,72,74,75,76,,,,,1.146,0.696,0.911*23::$GPGSV,6,3,22,28,45,139,25,30,69,61,37*44::$GPGSA,A,3,5,7,8,9,13,15,21,28,30,,,,,,,,,,,,1.146,0.696,0.911*3F::$BDGSV,6,6,22,205,17,125,,207,8,39,,210,32,51,24,214,33,155,22*5E::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.146,0.696,0.911*2C::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.146,0.696,0.911*2A::$GPRMC,164818.00,A,4809.8155,N,01133.4598,E,0.000,298.193,121118,,E,A*17::$GPGGA,164818.00,4809.8155,N,01133.4598,E,1,16,0.696,590.474,M,,M,0,*49::$GLGSV,6,5,22,75,86,84,37,76,42,215,19,82,6,324,18,83,8,11,*68::$BDGSA,A,3,210,214,,,,,,,,,,,,,,,,,,,1.146,0.696,0.911*25",43014,2018-11-12 17:48:16:970
-0.5746,11.1187,5.5929,-0.7118,9.078,3.6405,-0.8768,1.5425,1.1157,-0.2004,0.1503,0.0965,4,21.06,-31.62,-6.81,264.03,-67.77,11.06,5,44.715,48.16345,11.558114,629.83,NaN,4.27,19,0,16 / 21,"$GNGSA,A,3,5,7,8,9,13,15,21,28,30,210,214,65,72,74,75,76,,,,,1.146,0.696,0.911*23::$GPGSV,6,3,22,28,45,139,20,30,69,61,36*40::$GPGSA,A,3,5,7,8,9,13,15,21,28,30,,,,,,,,,,,,1.146,0.696,0.911*3F::$BDGSV,6,6,22,205,17,125,,207,8,39,,210,32,51,24,214,33,155,21*5D::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.146,0.696,0.911*2C::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.146,0.696,0.911*2A::$GPRMC,164819.00,A,4809.8156,N,01133.4590,E,1.812,298.193,121118,,E,A*17::$GPGGA,164819.00,4809.8156,N,01133.4590,E,1,16,0.696,589.666,M,,M,0,*4A::$GLGSV,6,5,22,75,86,84,37,76,42,215,19,82,6,324,19,83,8,11,*69::$BDGSA,A,3,210,214,,,,,,,,,,,,,,,,,,,1.146,0.696,0.911*25",43514,2018-11-12 17:48:17:470
-0.5459,9.4044,2.9113,-0.3617,9.2126,3.3415,-0.1089,-0.6318,-1.5272,-0.2688,0.0403,-0.2016,4,19.63,-32.69,-5.69,259.16,-69.96,6.18,5,40.438,48.16345,11.558114,629.83,NaN,4.27,19,0,16 / 21,"$GNGSA,A,3,5,7,8,9,13,15,21,28,30,210,214,65,72,74,75,76,,,,,1.146,0.696,0.911*23::$GPGSV,6,3,22,28,45,139,20,30,69,61,36*40::$GPGSA,A,3,5,7,8,9,13,15,21,28,30,,,,,,,,,,,,1.146,0.696,0.911*3F::$BDGSV,6,6,22,205,17,125,,207,8,39,,210,32,51,24,214,33,155,21*5D::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.146,0.696,0.911*2C::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.146,0.696,0.911*2A::$GPRMC,164819.00,A,4809.8156,N,01133.4590,E,1.812,298.193,121118,,E,A*17::$GPGGA,164819.00,4809.8156,N,01133.4590,E,1,16,0.696,589.666,M,,M,0,*4A::$GLGSV,6,5,22,75,86,84,37,76,42,215,19,82,6,324,19,83,8,11,*69::$BDGSA,A,3,210,214,,,,,,,,,,,,,,,,,,,1.146,0.696,0.911*25",44017,2018-11-12 17:48:17:973
-1.0918,10.9271,4.0414,-0.5399,9.3511,2.9043,-0.5485,1.5734,1.136,-0.1271,0.1991,-0.3567,4,19.38,-32.75,-1,246.28,-71.21,4.45,5,54.413,48.16345,11.558114,629.83,NaN,4.27,19,0,16 / 21,"$GNGSA,A,3,5,7,8,9,13,15,21,28,30,210,214,65,72,74,75,76,,,,,1.146,0.696,0.911*23::$GPGSV,6,3,22,28,45,139,21,30,69,61,41*41::$GPGSA,A,3,5,7,8,9,13,15,21,28,30,,,,,,,,,,,,1.146,0.696,0.911*3F::$BDGSV,6,6,22,205,17,125,,207,8,39,,210,32,51,24,214,33,155,19*56::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.146,0.696,0.911*2C::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.146,0.696,0.911*2A::$GPRMC,164820.00,A,4809.8160,N,01133.4577,E,2.205,316.499,121118,,E,A*16::$GPGGA,164820.00,4809.8160,N,01133.4577,E,1,16,0.696,588.498,M,,M,0,*4E::$GLGSV,6,5,22,75,86,84,34,76,42,215,18,82,6,324,18,83,8,11,*6A::$BDGSA,A,3,210,214,,,,,,,,,,,,,,,,,,,1.146,0.696,0.911*25",44514,2018-11-12 17:48:18:470
-0.249,8.5712,1.8675,-0.6181,9.0786,3.6559,0.3729,-0.5076,-1.7926,0.1063,-0.1674,0.077,4,19.5,-32.62,-3.25,246.63,-66.78,5.6,5,42.588,48.16345,11.558114,629.83,NaN,4.27,19,0,16 / 21,"$GNGSA,A,3,5,7,8,9,13,15,21,28,30,210,214,65,72,74,75,76,,,,,1.146,0.696,0.911*23::$GPGSV,6,3,22,28,45,139,22,30,69,61,35*41::$GPGSA,A,3,5,7,8,9,13,15,21,28,30,,,,,,,,,,,,1.146,0.696,0.911*3F::$BDGSV,6,6,22,205,17,125,,207,8,39,,210,32,51,23,214,33,155,18*50::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.146,0.696,0.911*2C::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.146,0.696,0.911*2A::$GPRMC,164821.00,A,4809.8166,N,01133.4563,E,2.341,321.243,121118,,E,A*10::$GPGGA,164821.00,4809.8166,N,01133.4563,E,1,16,0.696,587.008,M,,M,0,*4E::$GLGSV,6,5,22,75,86,83,32,76,42,215,19,82,6,324,18,83,8,11,*6A::$BDGSA,A,3,210,214,,,,,,,,,,,,,,,,,,,1.146,0.696,0.911*25",45014,2018-11-12 17:48:18:970
-0.2011,6.5793,0.9577,-0.1255,8.7039,4.5162,-0.0706,-2.1334,-3.565,-1.4868,-0.2199,-0.8894,4,18.56,-33.56,-5.94,245.1,-66.05,-1.94,5,46.064,48.16345,11.558114,629.83,NaN,4.27,19,0,16 / 21,"$GNGSA,A,3,5,7,8,9,13,15,21,28,30,210,214,65,72,74,75,76,,,,,1.146,0.696,0.911*23::$GPGSV,6,3,22,28,45,139,22,30,69,61,35*41::$GPGSA,A,3,5,7,8,9,13,15,21,28,30,,,,,,,,,,,,1.146,0.696,0.911*3F::$BDGSV,6,6,22,205,17,125,,207,8,39,,210,32,51,23,214,33,155,18*50::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.146,0.696,0.911*2C::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.146,0.696,0.911*2A::$GPRMC,164821.00,A,4809.8166,N,01133.4563,E,2.341,321.243,121118,,E,A*10::$GPGGA,164821.00,4809.8166,N,01133.4563,E,1,16,0.696,587.008,M,,M,0,*4E::$GLGSV,6,5,22,75,86,83,32,76,42,215,19,82,6,324,18,83,8,11,*6A::$BDGSA,A,3,210,214,,,,,,,,,,,,,,,,,,,1.146,0.696,0.911*25",45515,2018-11-12 17:48:19:471
0.0096,8.351,5.9568,-0.5268,8.9317,4.0145,0.0855,-0.9197,1.0555,0.0452,0.2615,0.2468,4,21.13,-32.19,-3.44,254.37,-69.32,8.29,5,44.48,48.16345,11.558114,629.83,NaN,4.27,19,0,16 / 21,"$GNGSA,A,3,5,7,8,9,13,15,21,28,30,210,214,65,72,74,75,76,,,,,1.146,0.696,0.911*23::$GPGSV,6,3,22,28,45,139,22,30,69,61,35*41::$GPGSA,A,3,5,7,8,9,13,15,21,28,30,,,,,,,,,,,,1.146,0.696,0.911*3F::$BDGSV,6,6,22,205,17,125,,207,8,39,,210,32,51,23,214,33,155,18*50::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.146,0.696,0.911*2C::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.146,0.696,0.911*2A::$GPRMC,164821.00,A,4809.8166,N,01133.4563,E,2.341,321.243,121118,,E,A*10::$GPGGA,164821.00,4809.8166,N,01133.4563,E,1,16,0.696,587.008,M,,M,0,*4E::$GLGSV,6,5,22,75,86,83,32,76,42,215,19,82,6,324,18,83,8,11,*6A::$BDGSA,A,3,210,214,,,,,,,,,,,,,,,,,,,1.146,0.696,0.911*25",46014,2018-11-12 17:48:19:970
-1.4078,8.418,5.928,-0.0639,8.9061,4.1043,-0.897,-0.9628,0.5929,-0.2028,-0.4533,-0.193,3,21.88,-32.06,-6.56,257.54,-70.14,-1.69,5,57.88,48.16345,11.558114,629.83,NaN,4.27,19,0,15 / 21,"$GNGSA,A,3,5,7,9,13,15,21,28,30,210,214,65,72,74,75,76,,,,,,1.185,0.723,0.939*11::$GPGSV,6,3,22,28,45,139,21,30,69,61,40*40::$GPGSA,A,3,5,7,9,13,15,21,28,30,,,,,,,,,,,,,1.185,0.723,0.939*0D::$BDGSV,6,6,22,205,17,125,,207,8,39,,210,32,51,24,214,33,155,17*58::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.185,0.723,0.939*26::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.185,0.723,0.939*20::$GPRMC,164822.00,A,4809.8171,N,01133.4548,E,3.038,299.105,121118,,E,A*13::$GPGGA,164822.00,4809.8171,N,01133.4548,E,1,15,0.723,586.454,M,,M,0,*42::$GLGSV,6,5,22,75,86,83,34,76,42,215,16,82,6,324,18,83,8,11,*63::$BDGSA,A,3,210,214,,,,,,,,,,,,,,,,,,,1.185,0.723,0.939*2F",46514,2018-11-12 17:48:20:470
0.7949,10.2855,5.0374,-0.2829,9.1493,3.5186,0.4433,1.7129,0.1508,0.1246,0.843,-0.3861,2,25.69,-28.81,-14.06,273.85,-65.69,2.19,5,42.597,48.16345,11.558114,629.83,NaN,4.27,19,0,16 / 21,"$GNGSA,A,3,5,7,9,13,15,21,28,30,210,214,65,72,74,75,76,,,,,,1.185,0.723,0.939*11::$GPGSV,6,3,22,28,45,139,21,30,69,61,40*40::$GPGSA,A,3,5,7,9,13,15,21,28,30,,,,,,,,,,,,,1.185,0.723,0.939*0D::$BDGSV,6,6,22,205,17,125,,207,8,39,,210,32,51,24,214,33,155,17*58::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.185,0.723,0.939*26::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.185,0.723,0.939*20::$GPRMC,164822.00,A,4809.8171,N,01133.4548,E,3.038,299.105,121118,,E,A*13::$GPGGA,164823.00,4809.8176,N,01133.4532,E,1,16,0.696,585.578,M,,M,0,*49::$GLGSV,6,5,22,75,86,83,34,76,42,215,16,82,6,324,18,83,8,11,*63::$BDGSA,A,3,210,214,,,,,,,,,,,,,,,,,,,1.185,0.723,0.939*2F",47014,2018-11-12 17:48:20:970
-0.8332,9.1075,2.8443,-0.0545,9.171,3.4726,0.2067,0.4714,-1.3819,0.1002,0.1124,-0.0257,2,25.69,-31.06,-13.31,266.69,-64.29,0.58,5,57.319,48.16345,11.558114,629.83,NaN,4.27,19,0,16 / 21,"$GNGSA,A,3,5,7,8,9,13,15,21,28,30,210,214,65,72,74,75,76,,,,,1.146,0.696,0.911*23::$GPGSV,6,3,22,28,45,139,21,30,69,61,37*40::$GPGSA,A,3,5,7,8,9,13,15,21,28,30,,,,,,,,,,,,1.146,0.696,0.911*3F::$BDGSV,6,6,22,205,17,125,,207,8,39,,210,32,51,26,214,33,155,15*58::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.146,0.696,0.911*2C::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.146,0.696,0.911*2A::$GPRMC,164823.00,A,4809.8176,N,01133.4532,E,2.461,308.435,121118,,E,A*1E::$GPGGA,164823.00,4809.8176,N,01133.4532,E,1,16,0.696,585.578,M,,M,0,*49::$GLGSV,6,5,22,75,86,83,34,76,42,215,15,82,6,324,24,83,8,11,*6F::$BDGSA,A,3,210,214,,,,,,,,,,,,,,,,,,,1.146,0.696,0.911*25",47514,2018-11-12 17:48:21:470
0.6225,8.0445,2.557,-0.1345,9.048,3.7796,0.542,-0.7288,-1.5235,0.193,0.3409,-0.1808,2,27.5,-30.12,-14.94,268.97,-65.03,-3.23,5,54.371,48.16345,11.558114,629.83,NaN,4.27,19,0,16 / 21,"$GNGSA,A,3,5,7,8,9,13,15,21,28,30,210,214,65,72,74,75,76,,,,,1.146,0.696,0.911*23::$GPGSV,6,3,22,28,45,139,21,30,69,61,37*40::$GPGSA,A,3,5,7,8,9,13,15,21,28,30,,,,,,,,,,,,1.146,0.696,0.911*3F::$BDGSV,6,6,22,205,17,125,,207,8,39,,210,32,51,26,214,33,155,15*58::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.146,0.696,0.911*2C::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.146,0.696,0.911*2A::$GPRMC,164823.00,A,4809.8176,N,01133.4532,E,2.461,308.435,121118,,E,A*1E::$GPGGA,164823.00,4809.8176,N,01133.4532,E,1,16,0.696,585.578,M,,M,0,*49::$GLGSV,6,5,22,75,86,83,34,76,42,215,15,82,6,324,24,83,8,11,*6F::$BDGSA,A,3,210,214,,,,,,,,,,,,,,,,,,,1.146,0.696,0.911*25",48014,2018-11-12 17:48:21:970
0.6895,8.4276,2.8922,-0.4488,9.1651,3.4596,1.2921,-1.0354,-1.6454,-0.4349,-0.2517,-0.1429,2,30.19,-30.94,-8.37,282.37,-71.23,17.41,5,53.623,48.16345,11.558114,629.83,NaN,4.27,19,0,15 / 21,"$GNGSA,A,3,5,7,9,13,15,21,28,30,210,214,65,72,74,75,76,,,,,,1.185,0.723,0.939*11::$GPGSV,6,3,22,28,45,139,20,30,69,61,32*44::$GPGSA,A,3,5,7,9,13,15,21,28,30,,,,,,,,,,,,,1.185,0.723,0.939*0D::$BDGSV,6,6,22,205,17,125,,207,8,39,,210,32,51,28,214,33,155,15*56::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.185,0.723,0.939*26::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.185,0.723,0.939*20::$GPRMC,164824.00,A,4809.8184,N,01133.4518,E,3.606,313.728,121118,,E,A*1B::$GPGGA,164824.00,4809.8184,N,01133.4518,E,1,15,0.723,585.188,M,,M,0,*4C::$GLGSV,6,5,22,75,86,83,36,76,42,215,15,82,6,324,19,83,8,11,*63::$BDGSA,A,3,210,214,,,,,,,,,,,,,,,,,,,1.185,0.723,0.939*2F",48515,2018-11-12 17:48:22:471
-1.5036,7.1635,3.3806,0.0287,8.8982,4.1219,0.9127,0.1042,-0.0619,-0.314,-0.4533,-0.7257,2,29.75,-28.19,-16.62,276.57,-65.14,-0.4,5,53.28,48.16345,11.558114,629.83,NaN,4.27,19,0,15 / 21,"$GNGSA,A,3,5,7,9,13,15,21,28,30,210,214,65,72,74,75,76,,,,,,1.185,0.723,0.939*11::$GPGSV,6,3,22,28,45,139,20,30,69,61,32*44::$GPGSA,A,3,5,7,9,13,15,21,28,30,,,,,,,,,,,,,1.185,0.723,0.939*0D::$BDGSV,6,6,22,205,17,125,,207,8,39,,210,32,51,28,214,33,155,15*56::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.185,0.723,0.939*26::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.185,0.723,0.939*20::$GPRMC,164824.00,A,4809.8184,N,01133.4518,E,3.606,313.728,121118,,E,A*1B::$GPGGA,164824.00,4809.8184,N,01133.4518,E,1,15,0.723,585.188,M,,M,0,*4C::$GLGSV,6,5,22,75,86,83,36,76,42,215,15,82,6,324,19,83,8,11,*63::$BDGSA,A,3,210,214,,,,,,,,,,,,,,,,,,,1.185,0.723,0.939*2F",49014,2018-11-12 17:48:22:970
0.0287,8.849,3.2082,-0.5938,9.4959,2.3759,-1.3086,2.8408,-0.7381,-0.8809,-0.088,-0.1772,2,29.19,-29.81,-10.81,290.75,-75.54,14.03,5,53.223,48.16345,11.558114,629.83,NaN,4.27,19,0,15 / 21,"$GNGSA,A,3,5,7,9,13,15,21,28,30,210,214,65,72,74,75,76,,,,,,1.185,0.723,0.939*11::$GPGSV,6,3,22,28,45,139,18,30,69,61,33*4E::$GPGSA,A,3,5,7,9,13,15,21,28,30,,,,,,,,,,,,,1.185,0.723,0.939*0D::$BDGSV,6,6,22,205,17,125,,207,8,39,,210,32,51,22,214,33,155,15*5C::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.185,0.723,0.939*26::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.185,0.723,0.939*20::$GPRMC,164825.00,A,4809.8191,N,01133.4501,E,3.151,307.039,121118,,E,A*11::$GPGGA,164825.00,4809.8191,N,01133.4501,E,1,15,0.723,584.390,M,,M,0,*4B::$GLGSV,6,5,22,75,86,83,36,76,42,215,15,82,6,324,20,83,8,11,*69::$BDGSA,A,3,210,214,,,,,,,,,,,,,,,,,,,1.185,0.723,0.939*2F",49514,2018-11-12 17:48:23:470
0.9385,10.41,5.5737,-0.0407,9.1124,3.6237,0.384,0.3313,0.4068,-0.1466,-0.2505,0.0941,1,27.56,-29.75,-14.94,284.73,-70.95,5.68,5,46.534,48.16345,11.558114,629.83,NaN,4.27,19,0,16 / 21,"$GNGSA,A,3,5,7,9,13,15,21,28,30,210,214,65,72,74,75,76,,,,,,1.185,0.723,0.939*11::$GPGSV,6,3,22,28,45,139,18,30,69,61,33*4E::$GPGSA,A,3,5,7,9,13,15,21,28,30,,,,,,,,,,,,,1.185,0.723,0.939*0D::$BDGSV,6,6,22,205,17,125,,207,8,39,,210,32,51,22,214,33,155,15*5C::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.185,0.723,0.939*26::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.185,0.723,0.939*20::$GPRMC,164825.00,A,4809.8191,N,01133.4501,E,3.151,307.039,121118,,E,A*11::$GPGGA,164825.00,4809.8191,N,01133.4501,E,1,15,0.723,584.390,M,,M,0,*4B::$GLGSV,6,5,22,75,86,83,36,76,42,215,15,82,6,324,20,83,8,11,*69::$BDGSA,A,3,210,214,,,,,,,,,,,,,,,,,,,1.185,0.723,0.939*2F",50014,2018-11-12 17:48:23:970
